pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,month,day_name,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts
352.28,11:48:07,13.7705,4.573184,1.4821,0.1394,1.8295686,13.756771,13.7182,38.6402,29.0645,3.4197,148.409,0,42487.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.565,11:48:08,13.7703,4.573175,1.4813,0.1477,1.8297212,13.754037,13.718,38.6403,29.0645,3.4136,148.146,0,42488.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.745,11:48:09,13.7701,4.573153,1.4802,0.1372,1.8298738,13.753354,13.7178,38.6401,29.0645,3.414,148.163,0,42489.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353.161,11:48:10,13.7702,4.573201,1.4809,0.139,1.8299247,13.75062,13.7178,38.6403,29.0646,3.4216,148.493,0,42490.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353.947,11:48:11,13.7716,4.573486,1.4808,0.144,1.8298738,13.753354,13.719,38.6413,29.0651,3.4136,148.146,0,42491.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354.621,11:48:12,13.7728,4.57373,1.4793,0.1359,1.8300264,13.756088,13.7202,38.642,29.0655,3.4039,147.723,0,42492.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355.06,11:48:13,13.774,4.573947,1.4782,0.1352,1.8299247,13.756088,13.7213,38.6427,29.0658,3.4036,147.71,0,42493.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355.668,11:48:14,13.775,4.574167,1.4772,0.1308,1.8300264,13.755405,13.7222,38.6435,29.0662,3.4044,147.745,0,42494.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356.44,11:48:15,13.776,4.574367,1.4777,0.1431,1.8302808,13.756772,13.723,38.6441,29.0665,3.4167,148.279,0,42495.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357.191,11:48:16,13.7792,4.574875,1.4793,0.1451,1.8303825,13.759506,13.7261,38.6454,29.0667,3.4128,148.111,0,42496.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357.649,11:48:17,13.7793,4.57491,1.4772,0.1456,1.830586,13.76224,13.7262,38.6453,29.0667,3.3946,147.322,0,42497.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357.691,11:48:18,13.7794,4.574905,1.4759,0.1411,1.8307895,13.76224,13.7263,38.6452,29.0666,3.3944,147.31,0,42498.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357.835,11:48:19,13.7794,4.574916,1.4747,0.15,1.8310439,13.762923,13.7263,38.6452,29.0666,3.3938,147.288,0,42499.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358.501,11:48:20,13.7795,4.574969,1.4745,0.1536,1.8317562,13.762923,13.7262,38.6454,29.0667,3.3986,147.493,0,42500.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359.273,11:48:21,13.7795,4.575008,1.4744,0.1531,1.8320105,13.763606,13.7261,38.6454,29.0668,3.3946,147.322,0,42501.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359.825,11:48:22,13.779,4.574966,1.4735,0.1527,1.8320105,13.762923,13.7256,38.6452,29.0668,3.3906,147.149,0,42502.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360.151,11:48:23,13.7787,4.574941,1.4729,0.143,1.8318071,13.763606,13.7252,38.6452,29.0668,3.3896,147.104,0,42503.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360.686,11:48:24,13.7787,4.574971,1.4724,0.1387,1.8322649,13.763606,13.7251,38.6452,29.0668,3.3885,147.056,0,42504.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361.434,11:48:25,13.7782,4.574951,1.472,0.1518,1.832621,13.762923,13.7246,38.6451,29.0669,3.3948,147.327,0,42505.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362.219,11:48:26,13.7778,4.574915,1.4737,0.1572,1.8326719,13.763606,13.7241,38.6448,29.0668,3.4066,147.84,0,42506.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362.799,11:48:27,13.7772,4.574861,1.4739,0.1548,1.8324684,13.76429,13.7233,38.6448,29.0669,3.3923,147.221,0,42507.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363.027,11:48:28,13.7769,4.574839,1.4724,0.1544,1.8325702,13.762923,13.723,38.6447,29.0669,3.3846,146.888,0,42508.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363.024,11:48:29,13.7769,4.574832,1.4715,0.1546,1.8326719,13.76224,13.723,38.6447,29.0669,3.3879,147.029,0,42509.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363.409,11:48:30,13.7755,4.574683,1.4712,0.1454,1.8324684,13.762923,13.7215,38.6444,29.067,3.3805,146.707,0,42510.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364.197,11:48:31,13.7727,4.574377,1.4696,0.1359,1.8325193,13.76224,13.7186,38.644,29.0673,3.387,146.988,0,42511.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364.939,11:48:32,13.7691,4.573932,1.4718,0.1261,1.8324684,13.760189,13.715,38.6431,29.0674,3.403,147.683,0,42512.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365.794,11:48:33,13.7642,4.573317,1.4719,0.1293,1.8324684,13.760189,13.7099,38.6418,29.0675,3.3856,146.93,0,42513.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366.355,11:48:34,13.762,4.573067,1.4701,0.141,1.8323158,13.756088,13.7076,38.6414,29.0677,3.3809,146.727,0,42514.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366.424,11:48:35,13.7616,4.573015,1.4695,0.1332,1.8321632,13.75062,13.7072,38.6413,29.0677,3.3844,146.879,0,42515.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366.905,11:48:36,13.7611,4.572986,1.4695,0.1455,1.8320105,13.746519,13.7067,38.6413,29.0678,3.3846,146.884,0,42516.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367.743,11:48:37,13.7609,4.573011,1.4691,0.1475,1.8315018,13.747202,13.7064,38.6413,29.0679,3.3867,146.977,0,42517.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.359,11:48:38,13.7604,4.572933,1.4701,0.1366,1.8315018,13.747202,13.7057,38.6409,29.0677,3.3992,147.522,0,42518.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.887,11:48:39,13.7553,4.572318,1.4718,0.13,1.8312983,13.746519,13.7006,38.6399,29.0681,3.3931,147.253,0,42519.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369.173,11:48:40,13.754,4.57217,1.4695,0.1336,1.8313492,13.746519,13.6992,38.6397,29.0682,3.3757,146.498,0,42520.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369.023,11:48:41,13.7538,4.57215,1.4684,0.1305,1.8312983,13.745152,13.699,38.6398,29.0683,3.3773,146.572,0,42521.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369.194,11:48:42,13.7537,4.572146,1.4677,0.1325,1.8310948,13.745835,13.6989,38.6398,29.0683,3.3808,146.721,0,42522.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370.098,11:48:43,13.7543,4.572317,1.4679,0.1359,1.8309931,13.738316,13.6994,38.6403,29.0686,3.3796,146.668,0,42523.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371.335,11:48:44,13.755,4.572482,1.4669,0.1405,1.830993,13.739,13.6999,38.6407,29.0687,3.3802,146.695,0,42524.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372.199,11:48:45,13.7546,4.572446,1.4678,0.1443,1.830586,13.737633,13.6994,38.6404,29.0686,3.3846,146.888,0,42525.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372.613,11:48:46,13.7542,4.572419,1.4674,0.1323,1.8311965,13.742418,13.6989,38.6404,29.0688,3.3803,146.698,0,42526.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372.9,11:48:47,13.754,4.572418,1.4675,0.1261,1.8308913,13.741051,13.6986,38.6404,29.0688,3.385,146.902,0,42527.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373.258,11:48:48,13.7536,4.572399,1.4679,0.1348,1.8310948,13.740367,13.6982,38.6405,29.069,3.3796,146.669,0,42528.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373.827,11:48:49,13.7526,4.572334,1.4661,0.1282,1.8310439,13.739684,13.6972,38.6405,29.0693,3.367,146.124,0,42529.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.104,11:48:50,13.7521,4.572274,1.465,0.1258,1.8306878,13.739,13.6966,38.6404,29.0693,3.3776,146.583,0,42530.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.52,11:48:51,13.7519,4.572287,1.4668,0.1208,1.8306369,13.734215,13.6963,38.6405,29.0694,3.3847,146.89,0,42531.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375.316,11:48:52,13.7532,4.572535,1.4658,0.141,1.8312474,13.738317,13.6975,38.6412,29.0697,3.3687,146.198,0,42532.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375.846,11:48:53,13.7536,4.572589,1.4644,0.1413,1.8312474,13.737633,13.6978,38.6412,29.0696,3.3703,146.268,0,42533.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376.231,11:48:54,13.7528,4.572516,1.4649,0.139,1.8315527,13.736266,13.6969,38.6411,29.0697,3.3769,146.552,0,42534.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376.97,11:48:55,13.7515,4.572396,1.4648,0.1435,1.8313492,13.736266,13.6956,38.6409,29.0699,3.3692,146.216,0,42535.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.66,11:48:56,13.7491,4.572143,1.4633,0.137,1.8315018,13.734899,13.6931,38.6406,29.0701,3.364,145.994,0,42536.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378.158,11:48:57,13.7478,4.572003,1.4627,0.1412,1.8316035,13.743101,13.6917,38.6403,29.0702,3.3676,146.148,0,42537.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378.813,11:48:58,13.7461,4.571834,1.4628,0.131,1.8316035,13.732165,13.6899,38.6402,29.0705,3.3733,146.397,0,42538.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379.62,11:48:59,13.7457,4.571904,1.4643,0.1259,1.8318579,13.730798,13.6894,38.6409,29.0712,3.3857,146.933,0,42539.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.258,11:49:00,13.7452,4.571882,1.4651,0.1219,1.8317562,13.733532,13.6888,38.6409,29.0713,3.3731,146.386,0,42540.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.44,11:49:01,13.7449,4.571865,1.4635,0.1314,1.8317562,13.734215,13.6885,38.641,29.0714,3.3671,146.126,0,42541.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.299,11:49:02,13.7449,4.571869,1.4634,0.1218,1.8316036,13.730114,13.6885,38.641,29.0715,3.3674,146.139,0,42542.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.47,11:49:03,13.7448,4.571857,1.4619,0.1276,1.8318071,13.730114,13.6883,38.641,29.0715,3.3598,145.811,0,42543.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.996,11:49:04,13.7444,4.571844,1.4612,0.1337,1.8319597,13.730114,13.6879,38.641,29.0716,3.3581,145.736,0,42544.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381.735,11:49:05,13.7446,4.571916,1.46,0.1403,1.8324684,13.730114,13.6879,38.6412,29.0717,3.3591,145.78,0,42545.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382.817,11:49:06,13.7458,4.57217,1.4605,0.1477,1.8322649,13.730114,13.689,38.6419,29.072,3.3679,146.16,0,42546.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384.036,11:49:07,13.7451,4.57216,1.4611,0.1422,1.832621,13.728747,13.6881,38.6419,29.0723,3.3635,145.969,0,42547.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384.889,11:49:08,13.7441,4.572073,1.4601,0.1359,1.8327228,13.730114,13.687,38.6417,29.0723,3.358,145.731,0,42548.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384.983,11:49:09,13.7438,4.572044,1.4596,0.1323,1.8326719,13.730114,13.6867,38.6417,29.0724,3.3617,145.891,0,42549.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384.965,11:49:10,13.7436,4.571997,1.4602,0.127,1.8329263,13.730114,13.6865,38.6415,29.0723,3.3649,146.032,0,42550.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385.251,11:49:11,13.7433,4.57198,1.4596,0.138,1.832621,13.730114,13.6861,38.6415,29.0724,3.3552,145.61,0,42551.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385.518,11:49:12,13.7429,4.571949,1.4587,0.1375,1.8333333,13.730114,13.6857,38.6415,29.0724,3.3493,145.353,0,42552.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385.724,11:49:13,13.7428,4.571955,1.4568,0.1413,1.8331298,13.730114,13.6856,38.6415,29.0725,3.3484,145.316,0,42553.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.42,11:49:14,13.7425,4.571954,1.4577,0.1389,1.8333842,13.730114,13.6851,38.6416,29.0726,3.3649,146.033,0,42554.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387.578,11:49:15,13.7419,4.571935,1.4588,0.1409,1.8333842,13.72943,13.6844,38.6415,29.0727,3.3555,145.623,0,42555.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388.467,11:49:16,13.7415,4.571925,1.4566,0.141,1.8335368,13.728747,13.6839,38.6414,29.0727,3.3387,144.893,0,42556.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388.522,11:49:17,13.7414,4.571916,1.4553,0.1278,1.8333333,13.728747,13.6838,38.6413,29.0727,3.3512,145.438,0,42557.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388.959,11:49:18,13.7415,4.571938,1.4574,0.1293,1.833435,13.72943,13.6837,38.6413,29.0727,3.3632,145.956,0,42558.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390.05,11:49:19,13.7413,4.571986,1.4566,0.14,1.8334859,13.728747,13.6834,38.6415,29.0729,3.343,145.081,0,42559.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390.613,11:49:20,13.741,4.571979,1.4554,0.1432,1.8337912,13.728747,13.683,38.6414,29.073,3.3503,145.399,0,42560.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390.524,11:49:21,13.7412,4.571994,1.4564,0.1325,1.8337912,13.728747,13.6832,38.6414,29.0729,3.3576,145.714,0,42561.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390.988,11:49:22,13.7408,4.571965,1.4564,0.1256,1.8333333,13.72738,13.6828,38.6413,29.0729,3.3463,145.225,0,42562.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391.375,11:49:23,13.7401,4.57192,1.4548,0.1357,1.833435,13.730798,13.682,38.6414,29.0731,3.3388,144.896,0,42563.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391.413,11:49:24,13.7399,4.571893,1.4537,0.1399,1.8337403,13.728747,13.6818,38.6414,29.0732,3.3382,144.872,0,42564.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392.014,11:49:25,13.7394,4.571893,1.4531,0.1438,1.8339438,13.725329,13.6813,38.6416,29.0734,3.3385,144.886,0,42565.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393.124,11:49:26,13.7371,4.571704,1.4522,0.1381,1.8340456,13.723962,13.6788,38.6416,29.074,3.3387,144.893,0,42566.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.047,11:49:27,13.7364,4.571659,1.453,0.1269,1.8340964,13.725329,13.6779,38.6415,29.0741,3.3482,145.305,0,42567.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.768,11:49:28,13.7359,4.571645,1.4534,0.1366,1.8340455,13.730114,13.6773,38.6415,29.0743,3.3459,145.205,0,42568.479,Wed,Dec,9,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
