pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,month,day_name,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts
387.023318,11:49:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42555,Wed,Dec,9,2020,43,90,57,534,60,46,52,541,ECOV2-B00206,1384,55,50,28287,55,104,53,29198,104,58,51,29114,58,351,73,29269,351,13.83
388.041169,11:49:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42556,Wed,Dec,9,2020,47,87,57,534,57,48,51,541,ECOV2-B00206,1385,59,50,28291,59,106,52,29199,106,58,51,29114,58,353,73,29265,353,13.82
388.495655,11:49:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42557,Wed,Dec,9,2020,47,87,58,534,57,48,53,541,ECOV2-B00206,1386,53,50,28293,53,105,53,29198,105,57,50,29109,57,352,74,29268,352,13.83
388.749677,11:49:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42558,Wed,Dec,9,2020,46,86,57,534,59,48,52,541,ECOV2-B00206,1387,54,50,28282,54,105,53,29198,105,56,51,29111,56,350,74,29267,350,13.82
390.343323,11:49:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42560,Wed,Dec,9,2020,46,87,58,534,48,51,NA,NA,ECOV2-B00206,1389,54,50,28286,54,102,53,29198,102,58,51,29113,58,352,73,29274,352,13.82
390.566631,11:49:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42561,Wed,Dec,9,2020,45,87,58,534,60,48,52,541,ECOV2-B00206,1390,55,50,28293,55,102,53,29202,102,56,50,29125,56,352,72,29272,352,13.83
390.765744,11:49:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42562,Wed,Dec,9,2020,44,93,58,534,58,47,51,541,ECOV2-B00206,1391,54,51,28284,54,108,54,29194,108,57,50,29122,57,350,73,29260,350,13.84
391.189627,11:49:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42563,Wed,Dec,9,2020,43,85,58,534,NA,NA,NA,NA,ECOV2-B00206,1392,55,50,28299,55,103,53,29200,103,58,51,29115,58,352,73,29265,352,13.83
391.394798,11:49:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42564,Wed,Dec,9,2020,45,88,58,534,59,48,50,541,ECOV2-B00206,1393,54,50,28280,54,102,52,29189,102,57,50,29116,57,352,74,29261,352,13.83
391.726121,11:49:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42565,Wed,Dec,9,2020,47,86,57,534,58,45,52,541,ECOV2-B00206,1394,56,50,28281,56,103,53,29197,103,57,51,29113,57,352,74,29269,352,13.83
392.59231,11:49:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42566,Wed,Dec,9,2020,46,NA,NA,NA,61,48,50,541,ECOV2-B00206,1395,55,50,28286,55,100,52,29198,100,58,51,29114,58,353,75,29260,353,13.83
393.604883,11:49:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42567,Wed,Dec,9,2020,47,86,58,534,60,49,50,541,ECOV2-B00206,1396,53,50,28286,53,102,52,29201,102,58,50,29113,58,352,76,29266,352,13.82
395.004013,11:49:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42569,Wed,Dec,9,2020,45,89,59,534,60,48,52,541,ECOV2-B00206,1398,55,49,28292,55,102,53,29203,102,58,50,29120,58,352,74,29269,352,13.82
395.18974,11:49:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42570,Wed,Dec,9,2020,47,87,59,534,58,48,54,541,ECOV2-B00206,1399,56,50,28285,56,100,52,29185,100,57,50,29106,57,351,74,29269,351,13.83
395.150059,11:49:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42571,Wed,Dec,9,2020,44,87,59,534,60,50,53,541,ECOV2-B00206,1400,56,50,28286,56,101,52,29190,101,60,51,29112,60,350,71,29263,350,13.83
395.351005,11:49:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42572,Wed,Dec,9,2020,46,85,59,534,56,50,54,541,ECOV2-B00206,1401,52,50,28278,52,104,53,29189,104,59,50,29112,59,350,75,292,NA,NA
395.986808,11:49:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42573,Wed,Dec,9,2020,45,86,60,534,58,50,52,541,ECOV2-B00206,1402,55,50,28284,55,104,53,29203,104,58,51,29116,58,353,74,29262,353,13.83
396.920773,11:49:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42574,Wed,Dec,9,2020,43,85,59,534,58,48,53,541,ECOV2-B00206,1403,54,50,28285,54,102,53,29200,102,57,50,29116,57,353,73,29262,353,13.82
397.759238,11:49:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42575,Wed,Dec,9,2020,44,86,57,534,58,48,51,541,ECOV2-B00206,1404,56,50,28286,56,103,52,29198,103,58,50,29110,58,351,73,29266,351,13.84
398.06837,11:49:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42576,Wed,Dec,9,2020,43,86,57,534,60,46,50,541,ECOV2-B00206,1405,54,50,28284,54,107,53,29194,107,60,50,29112,60,353,74,29264,353,13.82
398.594624,11:49:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42578,Wed,Dec,9,2020,45,84,56,534,58,48,NA,NA,ECOV2-B00206,1407,55,50,28276,55,109,54,29189,109,56,50,29105,56,350,74,29251,350,13.83
399.397497,11:49:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42579,Wed,Dec,9,2020,45,84,55,534,NA,NA,NA,NA,ECOV2-B00206,1408,54,49,28266,54,102,52,29190,102,55,50,29114,55,350,73,29265,350,13.83
400.206565,11:49:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42580,Wed,Dec,9,2020,47,88,56,534,61,44,51,541,ECOV2-B00206,1409,56,50,28264,56,106,53,29184,106,59,51,29105,59,351,74,29262,351,13.82
400.959061,11:49:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42581,Wed,Dec,9,2020,47,86,57,534,58,47,50,541,ECOV2-B00206,1410,55,50,28276,55,99,53,29199,99,58,51,29106,58,351,74,29270,351,13.83
401.38694,11:49:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42582,Wed,Dec,9,2020,45,86,60,534,60,48,52,541,ECOV2-B00206,1411,56,50,28280,56,107,54,29200,107,58,50,29110,58,351,74,29258,351,13.83
401.329481,11:49:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42583,Wed,Dec,9,2020,47,86,60,534,64,50,50,541,ECOV2-B00206,1412,58,50,28278,58,102,53,29193,102,57,51,29111,57,351,73,29262,351,13.83
401.374947,11:49:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42584,Wed,Dec,9,2020,47,86,60,534,59,47,55,541,ECOV2-B00206,1413,55,50,28280,55,103,53,29191,103,60,50,29120,60,352,73,29265,352,13.84
402.023202,11:49:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42585,Wed,Dec,9,2020,47,84,60,534,58,47,53,541,ECOV2-B00206,1414,55,50,28280,55,108,53,29190,108,57,51,29107,57,352,73,29253,352,13.82
403.901162,11:49:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42587,Wed,Dec,9,2020,48,87,60,534,61,46,53,541,ECOV2-B00206,1416,55,50,28264,55,101,53,29192,101,58,50,29104,58,351,73,29268,351,13.83
404.405905,11:49:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42588,Wed,Dec,9,2020,46,87,60,534,60,46,51,541,ECOV2-B00206,1417,57,50,28274,57,101,52,29185,101,58,50,29110,58,350,73,29256,350,13.83
404.703611,11:49:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42589,Wed,Dec,9,2020,46,84,59,534,63,48,51,541,ECOV2-B00206,1418,55,50,28274,55,102,52,29189,102,59,50,29116,59,351,73,29258,351,13.82
404.938864,11:49:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42590,Wed,Dec,9,2020,45,87,61,534,60,48,50,541,ECOV2-B00206,1419,57,50,28273,57,102,52,29194,102,58,50,29100,58,352,74,29265,352,13.83
405.027,11:49:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42591,Wed,Dec,9,2020,45,87,56,534,64,50,50,541,ECOV2-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.932178,11:49:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42592,Wed,Dec,9,2020,46,87,52,534,61,52,48,541,ECOV2-B00206,1421,54,49,28275,54,102,52,29200,102,58,51,29110,58,349,73,29269,349,13.83
404.769455,11:49:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42593,Wed,Dec,9,2020,46,88,52,534,61,51,49,541,ECOV2-B00206,1422,55,50,28284,55,103,53,29193,103,57,50,29111,57,351,73,29267,351,13.83
404.541616,11:49:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42594,Wed,Dec,9,2020,45,87,52,534,NA,NA,NA,NA,ECOV2-B00206,1423,56,49,28283,56,106,52,29198,106,58,51,29113,58,352,73,29263,352,13.82
404.487845,11:49:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42596,Wed,Dec,9,2020,46,87,52,534,60,48,48,541,ECOV2-B00206,1425,55,50,28281,55,101,53,29193,101,58,50,29111,58,352,73,29263,352,13.82
404.932324,11:49:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42597,Wed,Dec,9,2020,700,460,534,NA,58,49,51,541,ECOV2-B00206,1426,55,49,28276,55,104,53,29195,104,59,50,29113,59,351,74,29270,351,13.83
405.167403,11:49:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42598,Wed,Dec,9,2020,46,89,56,534,59,49,50,541,ECOV2-B00206,1427,53,49,28280,53,102,53,29206,102,60,50,29105,60,352,74,29268,352,13.82
405.118707,11:49:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42599,Wed,Dec,9,2020,45,89,55,534,60,49,49,541,ECOV2-B00206,1428,57,50,28275,57,106,53,29200,106,59,50,29115,59,352,75,29268,352,13.83
405.054479,11:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42600,Wed,Dec,9,2020,46,87,59,534,59,49,52,541,ECOV2-B00206,1429,56,50,28284,56,105,53,29206,105,57,50,29114,57,351,73,29265,351,13.83
405.175393,11:50:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42601,Wed,Dec,9,2020,45,84,60,534,57,50,50,541,ECOV2-B00206,1430,54,50,28278,54,101,52,29187,101,55,50,29110,55,350,73,29264,350,13.83
405.100482,11:50:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42602,Wed,Dec,9,2020,45,86,58,534,59,50,53,541,ECOV2-B00206,1431,56,49,28280,56,102,53,29203,102,59,51,29106,59,351,73,29272,351,13.83
404.633072,11:50:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42603,Wed,Dec,9,2020,42,84,55,534,58,48,50,541,ECOV2-B00206,1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.741072,11:50:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42605,Wed,Dec,9,2020,45,85,57,534,61,50,50,541,ECOV2-B00206,1434,61,50,28286,61,119,54,29204,119,59,50,29116,59,352,75,29268,352,13.82
404.809414,11:50:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42606,Wed,Dec,9,2020,46,84,54,534,61,49,50,541,ECOV2-B00206,1435,52,50,28283,52,101,53,29204,101,58,50,29110,58,353,74,29260,353,13.84
404.557481,11:50:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42607,Wed,Dec,9,2020,46,83,56,534,61,51,51,541,ECOV2-B00206,1436,55,50,28278,55,100,53,29203,100,58,50,29109,58,351,73,29261,351,13.82
404.643585,11:50:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42608,Wed,Dec,9,2020,47,85,57,534,60,49,50,542,ECOV2-B00206,1437,55,50,28269,55,106,53,29204,106,58,50,29108,58,352,74,29256,352,13.83
405.052551,11:50:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42609,Wed,Dec,9,2020,44,86,56,534,61,48,50,541,ECOV2-B00206,1438,53,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405.236597,11:50:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42610,Wed,Dec,9,2020,44,86,58,534,61,50,52,541,ECOV2-B00206,1439,55,50,28272,55,105,52,29196,105,59,51,29100,59,349,72,29268,349,13.83
405.197765,11:50:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42611,Wed,Dec,9,2020,45,86,59,534,50,56,53,29189,ECOV2-B00206,1440,56,50,28283,56,106,53,29189,106,59,52,29105,59,351,74,29264,351,13.83
405.22789,11:50:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42612,Wed,Dec,9,2020,44,84,58,534,61,48,50,541,ECOV2-B00206,1441,53,49,28272,53,101,53,29190,101,58,50,29111,58,351,74,29262,351,13.83
404.579719,11:50:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42614,Wed,Dec,9,2020,47,87,57,534,59,49,50,541,ECOV2-B00206,1443,55,50,28275,55,107,52,29190,107,54,51,29103,54,352,74,29268,352,13.82
404.423015,11:50:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42615,Wed,Dec,9,2020,47,85,56,534,58,4,NA,NA,ECOV2-B00206,1444,57,50,28270,57,104,53,29187,104,58,51,29119,58,352,74,29257,352,13.83
404.831306,11:50:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42616,Wed,Dec,9,2020,45,86,55,534,61,47,49,541,ECOV2-B00206,1445,56,50,28275,56,105,52,29186,105,60,50,29110,60,352,73,29263,352,13.82
404.86713,11:50:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42617,Wed,Dec,9,2020,45,85,58,534,61,46,50,541,ECOV2-B00206,1446,56,50,28265,56,106,53,29195,106,58,51,29106,58,350,74,29260,350,13.83
404.419012,11:50:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42618,Wed,Dec,9,2020,46,86,58,534,59,51,51,541,ECOV2-B00206,1447,56,50,28270,56,104,53,29195,104,61,51,29096,61,351,74,29264,351,13.82
404.56828,11:50:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42619,Wed,Dec,9,2020,44,85,59,534,58,49,50,541,ECOV2-B00206,1448,55,50,28280,55,103,53,29195,103,58,51,29112,58,353,74,29261,353,13.83
405.244633,11:50:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42620,Wed,Dec,9,2020,46,82,58,534,58,47,49,541,ECOV2-B00206,1449,55,50,28272,55,104,52,29185,104,59,50,29102,59,351,74,29258,351,13.83
405.362247,11:50:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42621,Wed,Dec,9,2020,45,86,59,534,59,49,50,541,ECOV2-B00206,1450,54,50,28277,54,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405.290158,11:50:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42623,Wed,Dec,9,2020,46,86,59,534,60,50,50,541,ECOV2-B00206,1452,56,50,28269,56,104,53,29190,104,57,50,29111,57,353,75,29256,353,13.83
405.0724,11:50:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42624,Wed,Dec,9,2020,46,85,59,534,57,48,52,541,ECOV2-B00206,1453,55,50,28279,55,101,53,29191,101,59,51,29119,59,353,73,29254,353,13.83
404.492719,11:50:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42625,Wed,Dec,9,2020,46,85,59,534,58,50,51,541,ECOV2-B00206,1454,55,50,28277,55,103,52,29194,103,56,50,29107,56,352,73,29258,352,13.82
404.390199,11:50:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42626,Wed,Dec,9,2020,45,86,59,534,60,50,50,541,ECOV2-B00206,1455,55,50,28278,55,104,53,29182,104,58,50,29108,58,352,73,29251,352,13.83
404.78787,11:50:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42627,Wed,Dec,9,2020,44,83,59,534,NA,NA,NA,NA,ECOV2-B00206,1456,55,50,28263,55,105,52,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.850969,11:50:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42628,Wed,Dec,9,2020,46,84,59,534,59,49,51,541,ECOV2-B00206,1457,55,50,28271,55,105,52,29190,105,57,50,29102,57,350,73,29259,350,13.83
404.604052,11:50:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42629,Wed,Dec,9,2020,47,87,59,534,60,50,50,541,ECOV2-B00206,1458,55,50,28262,55,104,55,29195,104,58,51,29102,58,351,73,29254,351,13.82
404.752097,11:50:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42630,Wed,Dec,9,2020,46,86,59,534,61,50,54,541,ECOV2-B00206,1459,57,50,28271,57,104,53,29186,104,59,51,29113,59,352,74,29253,352,13.83
405.085488,11:50:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42632,Wed,Dec,9,2020,46,85,57,534,60,49,50,541,ECOV2-B00206,1461,56,50,28248,56,104,54,29186,104,58,51,29101,58,352,73,29248,352,13.83
405.177082,11:50:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42633,Wed,Dec,9,2020,45,85,56,534,60,46,50,541,ECOV2-B00206,1462,55,50,28262,55,104,54,29173,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
405.43367,11:50:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42634,Wed,Dec,9,2020,45,85,58,534,59,50,52,541,ECOV2-B00206,1463,57,50,28277,57,101,52,29198,101,59,51,29109,59,355,74,29254,355,13.82
405.34939,11:50:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42635,Wed,Dec,9,2020,47,87,58,534,60,49,53,541,ECOV2-B00206,1464,58,50,28272,58,114,55,29200,114,58,51,29113,58,350,74,29265,350,13.83
404.786737,11:50:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42636,Wed,Dec,9,2020,45,86,57,534,61,49,50,541,ECOV2-B00206,1465,56,50,28273,56,103,54,29187,103,60,51,29110,60,353,73,29262,353,13.82
404.24681,11:50:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42637,Wed,Dec,9,2020,44,83,60,534,62,50,54,541,ECOV2-B00206,1466,57,50,28269,57,102,53,29189,102,59,51,29105,59,351,73,29256,351,13.83
404.067815,11:50:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42638,Wed,Dec,9,2020,45,85,60,534,58,46,54,541,ECOV2-B00206,1467,53,50,28261,53,104,53,29200,104,60,51,29107,60,352,73,29255,352,13.82
404.410524,11:50:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42639,Wed,Dec,9,2020,45,85,58,534,60,47,54,541,ECOV2-B00206,1468,54,50,28269,54,108,54,29189,108,60,5,NA,NA,NA,NA,NA,NA,NA
405.219883,11:50:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42641,Wed,Dec,9,2020,44,87,58,534,59,48,52,541,ECOV2-B00206,1470,53,50,28267,53,104,52,29188,104,58,50,29116,58,350,75,29261,350,13.83
405.152261,11:50:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42642,Wed,Dec,9,2020,47,86,56,534,59,47,50,541,ECOV2-B00206,1471,55,50,28266,55,103,53,29188,103,58,51,29104,58,350,74,29257,350,13.83
405.065648,11:50:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42643,Wed,Dec,9,2020,45,86,56,534,NA,NA,NA,NA,ECOV2-B00206,1472,54,50,28255,54,105,52,29193,105,58,51,29112,58,353,74,29250,353,13.83
404.897901,11:50:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42644,Wed,Dec,9,2020,47,83,59,534,59,48,51,541,ECOV2-B00206,1473,56,50,28264,56,102,54,29193,102,59,51,29111,59,350,73,29251,350,13.83
404.799252,11:50:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42645,Wed,Dec,9,2020,47,84,58,534,59,49,50,541,ECOV2-B00206,1474,54,50,28250,54,104,54,29172,104,57,51,2909,NA,NA,NA,NA,NA,NA
404.874293,11:50:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42646,Wed,Dec,9,2020,48,88,60,534,59,50,54,541,ECOV2-B00206,1475,56,50,28272,56,105,54,29193,105,58,50,29104,58,352,75,29258,352,13.83
405.033864,11:50:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42647,Wed,Dec,9,2020,46,86,57,534,58,49,51,541,ECOV2-B00206,1476,55,50,28274,55,102,55,29189,102,58,51,29099,58,353,73,29253,353,13.82
405.015195,11:50:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42648,Wed,Dec,9,2020,46,87,57,534,59,47,49,541,ECOV2-B00206,1477,54,49,28259,54,103,53,29185,103,59,51,29104,59,351,74,29256,351,13.83
404.129917,11:50:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42650,Wed,Dec,9,2020,46,85,60,534,58,48,51,541,ECOV2-B00206,1479,55,50,28272,55,102,54,29193,102,55,50,29104,55,351,75,29255,351,13.83
404.485195,11:50:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42651,Wed,Dec,9,2020,NA,NA,NA,NA,58,47,54,541,ECOV2-B00206,1480,57,50,28257,57,102,53,29197,102,55,50,29100,55,351,73,29256,351,13.84
405.134836,11:50:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42652,Wed,Dec,9,2020,47,84,59,534,56,50,51,541,ECOV2-B00206,1481,56,50,28274,56,103,54,29195,103,59,50,29103,59,351,74,29265,351,13.83
405.349177,11:50:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42653,Wed,Dec,9,2020,43,85,56,534,60,50,48,541,ECOV2-B00206,1482,56,51,28267,56,102,54,29191,102,59,50,29112,59,351,73,29262,351,13.84
405.330462,11:50:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42654,Wed,Dec,9,2020,46,85,58,534,56,49,52,541,ECOV2-B00206,1483,58,50,28277,58,104,53,29194,104,59,51,29107,59,353,74,29259,353,13.83
405.371739,11:50:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42655,Wed,Dec,9,2020,46,85,59,534,61,49,52,541,ECOV2-B00206,1484,54,50,28257,54,107,53,29187,107,59,51,29112,59,352,73,29256,352,13.83
405.249431,11:50:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42656,Wed,Dec,9,2020,45,88,59,534,58,50,53,541,ECOV2-B00206,1485,53,50,28274,53,105,53,29193,105,57,50,29105,57,353,74,29260,353,13.82
404.699931,11:50:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42657,Wed,Dec,9,2020,48,86,59,534,58,50,51,541,ECOV2-B00206,1486,56,50,28263,56,100,53,29195,100,60,50,29105,60,353,73,NA,NA,NA
403.712914,11:50:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42659,Wed,Dec,9,2020,46,86,55,534,NA,NA,NA,NA,ECOV2-B00206,1488,55,50,28275,55,103,54,29188,103,57,50,29099,57,350,73,29253,350,13.83
404.263161,11:51:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42660,Wed,Dec,9,2020,46,84,59,534,60,50,51,541,ECOV2-B00206,1489,56,50,28266,56,106,52,29183,106,58,50,29100,58,352,75,29253,352,13.83
404.858249,11:51:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42661,Wed,Dec,9,2020,45,86,58,534,57,47,52,541,ECOV2-B00206,1490,56,50,28268,56,104,54,29187,104,59,51,29104,59,350,74,29252,350,13.82
405.204325,11:51:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42662,Wed,Dec,9,2020,46,87,59,534,58,50,51,541,ECOV2-B00206,1491,58,50,28247,58,104,53,29184,104,56,51,29098,56,352,74,29253,352,13.84
