pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
234.319,10H 9M 31.4789999999994S,13.7724,4.562604,2.3797,0.1939,1.7961437,13.767024,13.7378,38.5907,29.0219,3.5926,155.921,0,36571.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
233.532,10H 9M 32.4789999999994S,13.7579,4.559979,2.3863,0.1921,1.7949736,13.76634,13.7234,38.5807,29.0172,3.6038,156.405,0,36572.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
232.494,10H 9M 33.4789999999994S,13.7439,4.558347,2.3903,0.2036,1.7927859,13.758138,13.7096,38.5798,29.0195,3.6048,156.452,0,36573.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
232.142,10H 9M 34.4789999999994S,13.75,4.559088,2.3934,0.2213,1.790293,13.754037,13.7157,38.5808,29.019,3.6325,157.654,0,36574.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
231.875,10H 9M 35.4789999999994S,13.7554,4.559638,2.4101,0.2149,1.7888685,13.747886,13.7212,38.5807,29.0177,3.7003,160.593,0,36575.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
231.243,10H 9M 36.4789999999994S,13.6679,4.546712,2.4306,0.2082,1.7872914,13.743101,13.6339,38.5463,29.0097,3.7383,162.247,0,36576.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
230.408,10H 9M 37.4789999999994S,13.6546,4.545319,2.4419,0.2414,1.7851547,13.714391000000001,13.6207,38.5467,29.0129,3.7368,162.18,0,36577.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
229.804,10H 9M 38.4789999999994S,13.6836,4.549436,2.4465,0.2816,1.7758445,13.704137,13.6498,38.557,29.0146,3.725,161.667,0,36578.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
229.558,10H 9M 39.4789999999994S,13.6811,4.549134,2.4491,0.2705,1.7710114,13.695934,13.6473,38.5568,29.015,3.7532,162.892,0,36579.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
229.36,10H 9M 40.4789999999994S,13.6925,4.550111,2.4645,0.2543,1.7677554,13.680893,13.6587,38.5547,29.0109,3.8032,165.064,0,36580.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
228.473,10H 9M 41.4789999999994S,13.6115,4.539084,2.4772,0.2725,1.7625662,13.641235,13.578,38.5316,29.0103,3.8185,165.724,0,36581.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
227.482,10H 9M 42.4789999999994S,13.6257,4.541205,2.4837,0.302,1.7521877,13.645338,13.5924,38.538,29.0121,3.8171,165.665,0,36582.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
227.149,10H 9M 43.4789999999994S,13.634,4.542244,2.4884,0.3126,1.7479141,13.631662,13.6007,38.5397,29.0117,3.8262,166.06,0,36583.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
227.198,10H 9M 44.4789999999994S,13.6298,4.541789,2.495,0.3018,1.7433353,13.631662,13.5964,38.5396,29.0126,3.852,167.182,0,36584.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
226.578,10H 9M 45.4789999999994S,13.6186,4.539932,2.5061,0.2948,1.7413512,13.630978,13.5853,38.5335,29.0102,3.8807,168.428,0,36585.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
225.385,10H 9M 46.4789999999994S,13.5886,4.535616,2.5145,0.3022,1.7389601,13.617985,13.5556,38.5231,29.0085,3.8851,168.618,0,36586.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
224.656,10H 9M 47.4789999999994S,13.5998,4.537481,2.5178,0.328,1.7362128,13.604991,13.5669,38.5299,29.0113,3.8824,168.498,0,36587.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
224.686,10H 9M 48.4789999999994S,13.605,4.538212,2.5214,0.3234,1.7321428,13.598152,13.5721,38.5316,29.0115,3.8971,169.137,0,36588.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
224.469,10H 9M 49.4789999999994S,13.6006,4.537529,2.5288,0.3216,1.730057,13.59952,13.5677,38.5296,29.0109,3.9264,170.41,0,36589.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
